"Date","AbsoluteTime","Temperature"
"2017-07-07",3708374400,23.33
"2017-07-08",3708460800,23.44
"2017-07-09",3708547200,23.67
"2017-07-10",3708633600,24.67
"2017-07-11",3708720000,25.56
"2017-07-12",3708806400,24.22
"2017-07-13",3708892800,26
"2017-07-14",3708979200,25.11
"2017-07-15",3709065600,25
"2017-07-16",3709152000,24.06
"2017-07-17",3709238400,25
"2017-07-18",3709324800,22.44
"2017-07-19",3709411200,27.22
"2017-07-20",3709497600,25.89
"2017-07-21",3709584000,27.39
"2017-07-22",3709670400,28.44
"2017-07-23",3709756800,25.89
"2017-07-24",3709843200,26.89
"2017-07-25",3709929600,24.56
"2017-07-26",3710016000,25.28
"2017-07-27",3710102400,26.17
"2017-07-28",3710188800,25.11
"2017-07-29",3710275200,25.78
"2017-07-30",3710361600,23.89
"2017-07-31",3710448000,22.89
"2017-08-01",3710534400,24
"2017-08-02",3710620800,24
"2017-08-03",3710707200,23.22
"2017-08-04",3710793600,22.72
"2017-08-05",3710880000,26
"2017-08-06",3710966400,23.78
"2017-08-07",3711052800,23.17
"2017-08-08",3711139200,24.56
"2017-08-09",3711225600,22.5
"2017-08-10",3711312000,23.5
"2017-08-11",3711398400,24.28
"2017-08-12",3711484800,24.89
"2017-08-13",3711571200,25.78
"2017-08-14",3711657600,25.06
"2017-08-15",3711744000,24.78
"2017-08-16",3711830400,27.72
"2017-08-17",3711916800,28.11
"2017-08-18",3712003200,27.33
"2017-08-19",3712089600,25.67
"2017-08-20",3712176000,24.22
"2017-08-21",3712262400,25.78
"2017-08-22",3712348800,26
"2017-08-23",3712435200,27.44
"2017-08-24",3712521600,24.83
"2017-08-25",3712608000,23.44
"2017-08-26",3712694400,24.22
"2017-08-27",3712780800,23.17
"2017-08-28",3712867200,23.11
"2017-08-29",3712953600,22.44
"2017-08-30",3713040000,24.89
"2017-08-31",3713126400,21.11
"2017-09-01",3713212800,25
"2017-09-02",3713299200,20.89
"2017-09-03",3713385600,19.33
"2017-09-04",3713472000,19.33
"2017-09-05",3713558400,21.78
"2017-09-06",3713644800,20.61
"2017-09-07",3713731200,17.67
"2017-09-08",3713817600,15.22
"2017-09-09",3713904000,17.56
"2017-09-10",3713990400,18.78
"2017-09-11",3714076800,16
"2017-09-12",3714163200,16.67
"2017-09-13",3714249600,16.78
"2017-09-14",3714336000,18.56
"2017-09-15",3714422400,18.72
"2017-09-16",3714508800,21.89
"2017-09-17",3714595200,21.78
"2017-09-18",3714681600,21
"2017-09-19",3714768000,20.78
"2017-09-20",3714854400,25.11
"2017-09-21",3714940800,24.78
"2017-09-22",3715027200,23.67
"2017-09-23",3715113600,22.61
"2017-09-24",3715200000,20.83
"2017-09-25",3715286400,20.72
"2017-09-26",3715372800,19.56
"2017-09-27",3715459200,22
"2017-09-28",3715545600,22.33
"2017-09-29",3715632000,24.44
"2017-09-30",3715718400,23
"2017-10-01",3715804800,18.67
"2017-10-02",3715891200,17.67
"2017-10-03",3715977600,20.17
"2017-10-04",3716064000,18.67
"2017-10-05",3716150400,16.11
"2017-10-06",3716236800,16.78
"2017-10-07",3716323200,24.33
"2017-10-08",3716409600,24.06
"2017-10-09",3716496000,23.94
"2017-10-10",3716582400,25.11
"2017-10-11",3716668800,21.06
"2017-10-12",3716755200,21.94
"2017-10-13",3716841600,18
"2017-10-14",3716928000,23.33
"2017-10-15",3717014400,21.22
"2017-10-16",3717100800,21.56
"2017-10-17",3717187200,11.44
"2017-10-18",3717273600,9.44
"2017-10-19",3717360000,9.44
"2017-10-20",3717446400,10.17
"2017-10-21",3717532800,11
"2017-10-22",3717619200,16.5
"2017-10-23",3717705600,20.67
"2017-10-24",3717792000,13.56
"2017-10-25",3717878400,10
"2017-10-26",3717964800,8.28
"2017-10-27",3718051200,9.78
"2017-10-28",3718137600,18.22
"2017-10-29",3718224000,6.56
"2017-10-30",3718310400,2.11
"2017-10-31",3718396800,8.56
"2017-11-01",3718483200,13
"2017-11-02",3718569600,13.78
"2017-11-03",3718656000,15.89
"2017-11-04",3718742400,17.44
"2017-11-05",3718828800,18.44
"2017-11-06",3718915200,17.39
"2017-11-07",3719001600,18.22
"2017-11-08",3719088000,20.28
"2017-11-09",3719174400,11.67
"2017-11-10",3719260800,9.67
"2017-11-11",3719347200,6.83
"2017-11-12",3719433600,9
"2017-11-13",3719520000,8.61
"2017-11-14",3719606400,7.56
"2017-11-15",3719692800,6.28
"2017-11-16",3719779200,9.44
"2017-11-17",3719865600,6.83
"2017-11-18",3719952000,7.44
"2017-11-19",3720038400,16.33
"2017-11-20",3720124800,4.28
"2017-11-21",3720211200,4.67
"2017-11-22",3720297600,12.22
"2017-11-23",3720384000,8.22
"2017-11-24",3720470400,4.83
"2017-11-25",3720556800,5.67
"2017-11-26",3720643200,9.5
"2017-11-27",3720729600,7.44
"2017-11-28",3720816000,3.67
"2017-11-29",3720902400,6.5
"2017-11-30",3720988800,12
"2017-12-01",3721075200,14.33
"2017-12-02",3721161600,9.72
"2017-12-03",3721248000,11.83
"2017-12-04",3721334400,8.61
"2017-12-05",3721420800,15.33
"2017-12-06",3721507200,12.28
"2017-12-07",3721593600,5.5
"2017-12-08",3721680000,6.83
"2017-12-09",3721766400,0.61
"2017-12-10",3721852800,-0.22
"2017-12-11",3721939200,2.56
"2017-12-12",3722025600,3.67
"2017-12-13",3722112000,3.06
"2017-12-14",3722198400,4.56
"2017-12-15",3722284800,7.78
"2017-12-16",3722371200,-0.11
"2017-12-17",3722457600,0.39
"2017-12-18",3722544000,8.06
"2017-12-19",3722630400,10.44
"2017-12-20",3722716800,14.83
"2017-12-21",3722803200,14.39
"2017-12-22",3722889600,11.61
"2017-12-23",3722976000,14.33
"2017-12-24",3723062400,10.17
"2017-12-25",3723148800,6.5
"2017-12-26",3723235200,-0.11
"2017-12-27",3723321600,2.17
"2017-12-28",3723408000,1.5
"2017-12-29",3723494400,5.06
"2017-12-30",3723580800,0.67
"2017-12-31",3723667200,2.39
"2018-01-01",3723753600,-4.67
"2018-01-02",3723840000,-5.56
"2018-01-03",3723926400,-1.11
"2018-01-04",3724012800,-2.06
"2018-01-05",3724099200,-4
"2018-01-06",3724185600,-1.61
"2018-01-07",3724272000,-2.44
"2018-01-08",3724358400,0.5
"2018-01-09",3724444800,3.33
"2018-01-10",3724531200,9.94
"2018-01-11",3724617600,15.56
"2018-01-12",3724704000,14.33
"2018-01-13",3724790400,-0.56
"2018-01-14",3724876800,-4.06
"2018-01-15",3724963200,-1.94
"2018-01-16",3725049600,-0.56
"2018-01-17",3725136000,-2.61
"2018-01-18",3725222400,-7.33
"2018-01-19",3725308800,-0.72
"2018-01-20",3725395200,-0.67
"2018-01-21",3725481600,5
"2018-01-22",3725568000,7.94
"2018-01-23",3725654400,16.33
"2018-01-24",3725740800,6.22
"2018-01-25",3725827200,3.78
"2018-01-26",3725913600,2.22
"2018-01-27",3726000000,11.11
"2018-01-28",3726086400,11.11
"2018-01-29",3726172800,12.11
"2018-01-30",3726259200,6.61
"2018-01-31",3726345600,0.67
"2018-02-01",3726432000,7.56
"2018-02-02",3726518400,11.94
"2018-02-03",3726604800,-0.22
"2018-02-04",3726691200,6.89
"2018-02-05",3726777600,7.44
"2018-02-06",3726864000,2.06
"2018-02-07",3726950400,14
"2018-02-08",3727036800,6.56
"2018-02-09",3727123200,5.39
"2018-02-10",3727209600,12.78
"2018-02-11",3727296000,18.06
"2018-02-12",3727382400,17.11
"2018-02-13",3727468800,9.89
"2018-02-14",3727555200,11.11
"2018-02-15",3727641600,14.67
"2018-02-16",3727728000,18.89
"2018-02-17",3727814400,12.72
"2018-02-18",3727900800,17.78
"2018-02-19",3727987200,15.61
"2018-02-20",3728073600,16.33
"2018-02-21",3728160000,20.89
"2018-02-22",3728246400,17.56
"2018-02-23",3728332800,18.44
"2018-02-24",3728419200,18.78
"2018-02-25",3728505600,22.11
"2018-02-26",3728592000,15.28
"2018-02-27",3728678400,9.83
"2018-02-28",3728764800,14.61
"2018-03-01",3728851200,13.5
"2018-03-02",3728937600,12.78
"2018-03-03",3729024000,9.72
"2018-03-04",3729110400,10.22
"2018-03-05",3729196800,10.11
"2018-03-06",3729283200,13.22
"2018-03-07",3729369600,8.5
"2018-03-08",3729456000,4.22
"2018-03-09",3729542400,3.06
"2018-03-10",3729628800,6.94
"2018-03-11",3729715200,12.89
"2018-03-12",3729801600,12.06
"2018-03-13",3729888000,5.67
"2018-03-14",3729974400,7.33
"2018-03-15",3730060800,5.44
"2018-03-16",3730147200,12.33
"2018-03-17",3730233600,14
"2018-03-18",3730320000,17.61
"2018-03-19",3730406400,18.56
"2018-03-20",3730492800,16.56
"2018-03-21",3730579200,9.28
"2018-03-22",3730665600,5.78
"2018-03-23",3730752000,7.67
"2018-03-24",3730838400,12.56
"2018-03-25",3730924800,18.06
"2018-03-26",3731011200,9.67
"2018-03-27",3731097600,8.06
"2018-03-28",3731184000,11.78
"2018-03-29",3731270400,19.72
"2018-03-30",3731356800,16.72
"2018-03-31",3731443200,11.78
"2018-04-01",3731529600,13.44
"2018-04-02",3731616000,17.33
"2018-04-03",3731702400,15.06
"2018-04-04",3731788800,22.5
"2018-04-05",3731875200,9.78
"2018-04-06",3731961600,12.67
"2018-04-07",3732048000,13.72
"2018-04-08",3732134400,6.83
"2018-04-09",3732220800,10.61
"2018-04-10",3732307200,11.67
"2018-04-11",3732393600,13.39
"2018-04-12",3732480000,12.78
"2018-04-13",3732566400,19.89
"2018-04-14",3732652800,22.39
"2018-04-15",3732739200,23.89
"2018-04-16",3732825600,8.06
"2018-04-17",3732912000,7.78
"2018-04-18",3732998400,17.94
"2018-04-19",3733084800,22.67
"2018-04-20",3733171200,10.22
"2018-04-21",3733257600,10
"2018-04-22",3733344000,18.11
"2018-04-23",3733430400,15.22
"2018-04-24",3733516800,15.94
"2018-04-25",3733603200,15.78
"2018-04-26",3733689600,14.44
"2018-04-27",3733776000,12.94
"2018-04-28",3733862400,14
"2018-04-29",3733948800,17.89
"2018-04-30",3734035200,11.67
"2018-05-01",3734121600,16.5
"2018-05-02",3734208000,17
"2018-05-03",3734294400,19.78
"2018-05-04",3734380800,18.67
"2018-05-05",3734467200,20.67
"2018-05-06",3734553600,21.11
"2018-05-07",3734640000,19.56
"2018-05-08",3734726400,20.17
"2018-05-09",3734812800,16.94
"2018-05-10",3734899200,19.61
"2018-05-11",3734985600,17.39
"2018-05-12",3735072000,22.39
"2018-05-13",3735158400,22.67
"2018-05-14",3735244800,22.94
"2018-05-15",3735331200,26.67
"2018-05-16",3735417600,21.56
"2018-05-17",3735504000,22.22
"2018-05-18",3735590400,20.61
"2018-05-19",3735676800,22.89
"2018-05-20",3735763200,23.89
"2018-05-21",3735849600,20.89
"2018-05-22",3735936000,23.56
"2018-05-23",3736022400,21.33
"2018-05-24",3736108800,23.56
"2018-05-25",3736195200,23.33
"2018-05-26",3736281600,23.78
"2018-05-27",3736368000,25
"2018-05-28",3736454400,22.78
"2018-05-29",3736540800,21.94
"2018-05-30",3736627200,23.11
"2018-05-31",3736713600,23.67
"2018-06-01",3736800000,23.72
"2018-06-02",3736886400,24.22
"2018-06-03",3736972800,25
"2018-06-04",3737059200,24.56
"2018-06-05",3737145600,20.83
"2018-06-06",3737232000,20.28
"2018-06-07",3737318400,25
"2018-06-08",3737404800,24.72
"2018-06-09",3737491200,23.22
"2018-06-10",3737577600,25.06
"2018-06-11",3737664000,23.78
"2018-06-12",3737750400,22.94
"2018-06-13",3737836800,24.89
"2018-06-14",3737923200,24.61
"2018-06-15",3738009600,25.78
"2018-06-16",3738096000,27.39
"2018-06-17",3738182400,25.44
"2018-06-18",3738268800,23.33
"2018-06-19",3738355200,27.39
"2018-06-20",3738441600,27.5
"2018-06-21",3738528000,27.22
"2018-06-22",3738614400,24.28
"2018-06-23",3738700800,22.39
"2018-06-24",3738787200,24
"2018-06-25",3738873600,26.78
"2018-06-26",3738960000,21.72
"2018-06-27",3739046400,26
"2018-06-28",3739132800,22.17
"2018-06-29",3739219200,20.39
"2018-06-30",3739305600,24.22
"2018-07-01",3739392000,26.17
"2018-07-02",3739478400,26.28
"2018-07-03",3739564800,27.5
"2018-07-04",3739651200,28.11
"2018-07-05",3739737600,26.44
"2018-07-06",3739824000,25.67
"2018-07-07",3739910400,22.56
"2018-07-08",3739996800,24.67
"2018-07-09",3740083200,23.67
"2018-07-10",3740169600,26.78
"2018-07-11",3740256000,26.28
"2018-07-12",3740342400,28.33
"2018-07-13",3740428800,27.67
"2018-07-14",3740515200,25.33
"2018-07-15",3740601600,26.22
"2018-07-16",3740688000,26.17
"2018-07-17",3740774400,26.39
"2018-07-18",3740860800,27.22
"2018-07-19",3740947200,27.06
"2018-07-20",3741033600,24.39
"2018-07-21",3741120000,25.56
"2018-07-22",3741206400,24.56
"2018-07-23",3741292800,21.72
"2018-07-24",3741379200,23.89
"2018-07-25",3741465600,25.11
"2018-07-26",3741552000,25.61
"2018-07-27",3741638400,25.06
"2018-07-28",3741724800,26.67
"2018-07-29",3741811200,22.61
"2018-07-30",3741897600,24.89
"2018-07-31",3741984000,25
"2018-08-01",3742070400,22.61
"2018-08-02",3742156800,22.56
"2018-08-03",3742243200,24.44
"2018-08-04",3742329600,23.89
"2018-08-05",3742416000,26.56
"2018-08-06",3742502400,27.83
"2018-08-07",3742588800,26.11
"2018-08-08",3742675200,24.28
"2018-08-09",3742761600,22.94
"2018-08-10",3742848000,25.17
"2018-08-11",3742934400,26.39
"2018-08-12",3743020800,25.89
"2018-08-13",3743107200,25.72
"2018-08-14",3743193600,25.17
"2018-08-15",3743280000,25.72
"2018-08-16",3743366400,25.78
"2018-08-17",3743452800,25.72
"2018-08-18",3743539200,25.06
"2018-08-19",3743625600,23.44
"2018-08-20",3743712000,23.67
"2018-08-21",3743798400,23.89
"2018-08-22",3743884800,24
"2018-08-23",3743971200,24.06
"2018-08-24",3744057600,22.5
"2018-08-25",3744144000,22.33
"2018-08-26",3744230400,24.89
"2018-08-27",3744316800,25.72
"2018-08-28",3744403200,26.11
"2018-08-29",3744489600,26.44
"2018-08-30",3744576000,24.17
"2018-08-31",3744662400,26.17
"2018-09-01",3744748800,26.11
"2018-09-02",3744835200,26.61
"2018-09-03",3744921600,26.56
"2018-09-04",3745008000,26.11
"2018-09-05",3745094400,26.33
"2018-09-06",3745180800,24.67
"2018-09-07",3745267200,24
"2018-09-08",3745353600,25.44
"2018-09-09",3745440000,26.11
"2018-09-10",3745526400,25.56
"2018-09-11",3745612800,25.61
"2018-09-12",3745699200,25.83
"2018-09-13",3745785600,26.33
"2018-09-14",3745872000,27.61
"2018-09-15",3745958400,26.44
"2018-09-16",3746044800,23.67
"2018-09-17",3746131200,25.89
"2018-09-18",3746217600,25
"2018-09-19",3746304000,26.39
"2018-09-20",3746390400,26.44
"2018-09-21",3746476800,25.67
"2018-09-22",3746563200,23.22
"2018-09-23",3746649600,23.33
"2018-09-24",3746736000,23.89
"2018-09-25",3746822400,25.11
"2018-09-26",3746908800,24.28
"2018-09-27",3746995200,22.78
"2018-09-28",3747081600,22.56
"2018-09-29",3747168000,22.5
"2018-09-30",3747254400,23.11
"2018-10-01",3747340800,24.44
"2018-10-02",3747427200,22.78
"2018-10-03",3747513600,23.22
"2018-10-04",3747600000,24.06
"2018-10-05",3747686400,24.89
"2018-10-06",3747772800,25.11
"2018-10-07",3747859200,24.78
"2018-10-08",3747945600,25
"2018-10-09",3748032000,23.83
"2018-10-10",3748118400,24.44
"2018-10-11",3748204800,23.33
"2018-10-12",3748291200,16.17
"2018-10-13",3748377600,16.06
"2018-10-14",3748464000,14
"2018-10-15",3748550400,20.06
"2018-10-16",3748636800,21.61
"2018-10-17",3748723200,19.22
"2018-10-18",3748809600,15.33
"2018-10-19",3748896000,12.67
"2018-10-20",3748982400,16
"2018-10-21",3749068800,13.89
"2018-10-22",3749155200,6.5
"2018-10-23",3749241600,8.94
"2018-10-24",3749328000,13.28
"2018-10-25",3749414400,11.67
"2018-10-26",3749500800,9.83
"2018-10-27",3749587200,12.61
"2018-10-28",3749673600,10.94
"2018-10-29",3749760000,15.78
"2018-10-30",3749846400,8.11
"2018-10-31",3749932800,14.72
"2018-11-01",3750019200,17.5
"2018-11-02",3750105600,17.17
"2018-11-03",3750192000,6.61
"2018-11-04",3750278400,7.17
"2018-11-05",3750364800,15.33
"2018-11-06",3750451200,18.17
"2018-11-07",3750537600,13.56
"2018-11-08",3750624000,14.89
"2018-11-09",3750710400,13.44
"2018-11-10",3750796800,7.72
"2018-11-11",3750883200,1.17
"2018-11-12",3750969600,9.67
"2018-11-13",3751056000,8.06
"2018-11-14",3751142400,6.72
"2018-11-15",3751228800,5.5
"2018-11-16",3751315200,1.06
"2018-11-17",3751401600,3.28
"2018-11-18",3751488000,5.61
"2018-11-19",3751574400,6
"2018-11-20",3751660800,14.39
"2018-11-21",3751747200,6.78
"2018-11-22",3751833600,5.06
"2018-11-23",3751920000,3
"2018-11-24",3752006400,4.5
"2018-11-25",3752092800,9.39
"2018-11-26",3752179200,8.5
"2018-11-27",3752265600,2.28
"2018-11-28",3752352000,-0.5
"2018-11-29",3752438400,-0.78
"2018-11-30",3752524800,13.61
"2018-12-01",3752611200,13
"2018-12-02",3752697600,18.39
"2018-12-03",3752784000,11.17
"2018-12-04",3752870400,6.5
"2018-12-05",3752956800,2.06
"2018-12-06",3753043200,-1.44
"2018-12-07",3753129600,3.06
"2018-12-08",3753216000,7.06
"2018-12-09",3753302400,3.22
"2018-12-10",3753388800,3.89
"2018-12-11",3753475200,5.28
"2018-12-12",3753561600,-0.5
"2018-12-13",3753648000,2.44
"2018-12-14",3753734400,9.89
"2018-12-15",3753820800,10.22
"2018-12-16",3753907200,9
"2018-12-17",3753993600,10.06
"2018-12-18",3754080000,8.78
"2018-12-19",3754166400,8.06
"2018-12-20",3754252800,11
"2018-12-21",3754339200,9.67
"2018-12-22",3754425600,4.67
"2018-12-23",3754512000,5.5
"2018-12-24",3754598400,8.83
"2018-12-25",3754684800,4.67
"2018-12-26",3754771200,7.17
"2018-12-27",3754857600,10.22
"2018-12-28",3754944000,10.22
"2018-12-29",3755030400,10.94
"2018-12-30",3755116800,11.06
"2018-12-31",3755203200,12.78
"2019-01-01",3755289600,17.17
"2019-01-02",3755376000,11.72
"2019-01-03",3755462400,11
"2019-01-04",3755548800,13.17
"2019-01-05",3755635200,9.33
"2019-01-06",3755721600,11.5
"2019-01-07",3755808000,10.61
"2019-01-08",3755894400,12.78
"2019-01-09",3755980800,14.22
"2019-01-10",3756067200,4.72
"2019-01-11",3756153600,3.89
"2019-01-12",3756240000,7.67
"2019-01-13",3756326400,3.11
"2019-01-14",3756412800,7.5
"2019-01-15",3756499200,3.89
"2019-01-16",3756585600,0.39
"2019-01-17",3756672000,2.33
"2019-01-18",3756758400,7.72
"2019-01-19",3756844800,8.28
"2019-01-20",3756931200,10.61
"2019-01-21",3757017600,-1.11
"2019-01-22",3757104000,0.44
"2019-01-23",3757190400,6.17
"2019-01-24",3757276800,13.33
"2019-01-25",3757363200,1.33
"2019-01-26",3757449600,-0.06
"2019-01-27",3757536000,0.94
"2019-01-28",3757622400,3.61
"2019-01-29",3757708800,7.5
"2019-01-30",3757795200,-0.56
"2019-01-31",3757881600,0.22
"2019-02-01",3757968000,4.94
"2019-02-02",3758054400,4.39
"2019-02-03",3758140800,13.33
"2019-02-04",3758227200,6.94
"2019-02-05",3758313600,12.78
"2019-02-06",3758400000,14.72
"2019-02-07",3758486400,20.61
"2019-02-08",3758572800,14.28
"2019-02-09",3758659200,6.5
"2019-02-10",3758745600,5.94
"2019-02-11",3758832000,6.56
"2019-02-12",3758918400,11.22
"2019-02-13",3759004800,8.11
"2019-02-14",3759091200,3.56
"2019-02-15",3759177600,12.44
"2019-02-16",3759264000,15.22
"2019-02-17",3759350400,8.89
"2019-02-18",3759436800,8.28
"2019-02-19",3759523200,7.11
"2019-02-20",3759609600,4.56
"2019-02-21",3759696000,6.72
"2019-02-22",3759782400,13.44
"2019-02-23",3759868800,10.28
"2019-02-24",3759955200,12.78
"2019-02-25",3760041600,8.11
"2019-02-26",3760128000,8.06
"2019-02-27",3760214400,14
"2019-02-28",3760300800,12.78
"2019-03-01",3760387200,16.89
"2019-03-02",3760473600,16.22
"2019-03-03",3760560000,14.61
"2019-03-04",3760646400,6.83
"2019-03-05",3760732800,0.89
"2019-03-06",3760819200,0.39
"2019-03-07",3760905600,3.94
"2019-03-08",3760992000,13.56
"2019-03-09",3761078400,12.44
"2019-03-10",3761164800,19.67
"2019-03-11",3761251200,13.17
"2019-03-12",3761337600,10.22
"2019-03-13",3761424000,15.78
"2019-03-14",3761510400,16.44
"2019-03-15",3761596800,20.56
"2019-03-16",3761683200,11.89
"2019-03-17",3761769600,7.22
"2019-03-18",3761856000,6.89
"2019-03-19",3761942400,7.39
"2019-03-20",3762028800,5.22
"2019-03-21",3762115200,10.06
"2019-03-22",3762201600,10.56
"2019-03-23",3762288000,11.83
"2019-03-24",3762374400,9.94
"2019-03-25",3762460800,13.11
"2019-03-26",3762547200,13.67
"2019-03-27",3762633600,11.33
"2019-03-28",3762720000,9.44
"2019-03-29",3762806400,9.89
"2019-03-30",3762892800,16.06
"2019-03-31",3762979200,13.33
"2019-04-01",3763065600,7.5
"2019-04-02",3763152000,11.61
"2019-04-03",3763238400,12.06
"2019-04-04",3763324800,12.11
"2019-04-05",3763411200,14.28
"2019-04-06",3763497600,17.61
"2019-04-07",3763584000,18.83
"2019-04-08",3763670400,19.28
"2019-04-09",3763756800,18.44
"2019-04-10",3763843200,15
"2019-04-11",3763929600,17.72
"2019-04-12",3764016000,22.28
"2019-04-13",3764102400,17.28
"2019-04-14",3764188800,22.67
"2019-04-15",3764275200,13.06
"2019-04-16",3764361600,10.17
"2019-04-17",3764448000,13.72
"2019-04-18",3764534400,20.72
"2019-04-19",3764620800,20.61
"2019-04-20",3764707200,9
"2019-04-21",3764793600,8.56
"2019-04-22",3764880000,10.78
"2019-04-23",3764966400,14.89
"2019-04-24",3765052800,18.89
"2019-04-25",3765139200,17.61
"2019-04-26",3765225600,18.56
"2019-04-27",3765312000,16.33
"2019-04-28",3765398400,16.61
"2019-04-29",3765484800,21.94
"2019-04-30",3765571200,21.89
"2019-05-01",3765657600,23.67
"2019-05-02",3765744000,23.22
"2019-05-03",3765830400,23.33
"2019-05-04",3765916800,23
"2019-05-05",3766003200,21.17
"2019-05-06",3766089600,17.89
"2019-05-07",3766176000,18.72
"2019-05-08",3766262400,22.56
"2019-05-09",3766348800,22.94
"2019-05-10",3766435200,21.72
"2019-05-11",3766521600,22.44
"2019-05-12",3766608000,21.33
"2019-05-13",3766694400,19.89
"2019-05-14",3766780800,14.67
"2019-05-15",3766867200,13.5
"2019-05-16",3766953600,17.78
"2019-05-17",3767040000,23.94
"2019-05-18",3767126400,23.89
"2019-05-19",3767212800,23
"2019-05-20",3767299200,24.28
"2019-05-21",3767385600,24.28
"2019-05-22",3767472000,26.39
"2019-05-23",3767558400,26.56
"2019-05-24",3767644800,26.94
"2019-05-25",3767731200,27.11
"2019-05-26",3767817600,24.22
"2019-05-27",3767904000,24.11
"2019-05-28",3767990400,27.39
"2019-05-29",3768076800,25.33
"2019-05-30",3768163200,24.56
"2019-05-31",3768249600,24.56
"2019-06-01",3768336000,24.22
"2019-06-02",3768422400,23.78
"2019-06-03",3768508800,20.78
"2019-06-04",3768595200,22.44
"2019-06-05",3768681600,22.5
"2019-06-06",3768768000,23.56
"2019-06-07",3768854400,23.17
"2019-06-08",3768940800,21.83
"2019-06-09",3769027200,21.72
"2019-06-10",3769113600,23.78
"2019-06-11",3769200000,23.72
"2019-06-12",3769286400,21.83
"2019-06-13",3769372800,20.06
"2019-06-14",3769459200,17.17
"2019-06-15",3769545600,19.44
"2019-06-16",3769632000,23.39
"2019-06-17",3769718400,24.28
"2019-06-18",3769804800,24.61
"2019-06-19",3769891200,22.17
"2019-06-20",3769977600,24.56
"2019-06-21",3770064000,24.33
"2019-06-22",3770150400,26.72
"2019-06-23",3770236800,22.89
"2019-06-24",3770323200,23.94
"2019-06-25",3770409600,21.78
"2019-06-26",3770496000,24.22
"2019-06-27",3770582400,22.83
"2019-06-28",3770668800,22.72
"2019-06-29",3770755200,23.72
"2019-06-30",3770841600,24.56
"2019-07-01",3770928000,28.22
"2019-07-02",3771014400,27.28
"2019-07-03",3771100800,28.67
"2019-07-04",3771187200,28.78
"2019-07-05",3771273600,27.39
"2019-07-06",3771360000,23.39
"2019-07-07",3771446400,27.22
"2019-07-08",3771532800,26.67
"2019-07-09",3771619200,28.28
"2019-07-10",3771705600,27.78
"2019-07-11",3771792000,27
"2019-07-12",3771878400,26.5
"2019-07-13",3771964800,27.06
"2019-07-14",3772051200,23.78
"2019-07-15",3772137600,24.67
"2019-07-16",3772224000,27
"2019-07-17",3772310400,28.44
"2019-07-18",3772396800,24.33
"2019-07-19",3772483200,25.83
"2019-07-20",3772569600,25.72
"2019-07-21",3772656000,23.5
"2019-07-22",3772742400,25.61
"2019-07-23",3772828800,25.89
"2019-07-24",3772915200,24.22
"2019-07-25",3773001600,21.44
"2019-07-26",3773088000,19.61
"2019-07-27",3773174400,22.39
"2019-07-28",3773260800,23.61
"2019-07-29",3773347200,23.67
"2019-07-30",3773433600,24.33
"2019-07-31",3773520000,22.67
"2019-08-01",3773606400,25.94
"2019-08-02",3773692800,22.83
"2019-08-03",3773779200,23.89
"2019-08-04",3773865600,24.44
"2019-08-05",3773952000,25
"2019-08-06",3774038400,25.56
"2019-08-07",3774124800,27.33
"2019-08-08",3774211200,26.89
"2019-08-09",3774297600,26.33
"2019-08-10",3774384000,28.44
"2019-08-11",3774470400,26.67
"2019-08-12",3774556800,29.28
"2019-08-13",3774643200,30.72
"2019-08-14",3774729600,28.06
"2019-08-15",3774816000,27.33
"2019-08-16",3774902400,26.5
"2019-08-17",3774988800,27.44
"2019-08-18",3775075200,27.28
"2019-08-19",3775161600,27.89
"2019-08-20",3775248000,27.28
"2019-08-21",3775334400,27
"2019-08-22",3775420800,28.67
"2019-08-23",3775507200,28.06
"2019-08-24",3775593600,27.11
"2019-08-25",3775680000,22.83
"2019-08-26",3775766400,23.17
"2019-08-27",3775852800,24.06
"2019-08-28",3775939200,25.83
"2019-08-29",3776025600,23
"2019-08-30",3776112000,23.89
"2019-08-31",3776198400,24.67
"2019-09-01",3776284800,25.94
"2019-09-02",3776371200,24.61
"2019-09-03",3776457600,23.33
"2019-09-04",3776544000,26.94
"2019-09-05",3776630400,28.39
"2019-09-06",3776716800,25.28
"2019-09-07",3776803200,23.67
"2019-09-08",3776889600,27.06
"2019-09-09",3776976000,22.56
"2019-09-10",3777062400,26.5
"2019-09-11",3777148800,23.44
"2019-09-12",3777235200,24.61
"2019-09-13",3777321600,23.56
"2019-09-14",3777408000,25.83
"2019-09-15",3777494400,23.89
"2019-09-16",3777580800,23.67
"2019-09-17",3777667200,22.94
"2019-09-18",3777753600,25.94
"2019-09-19",3777840000,23.28
"2019-09-20",3777926400,22.28
"2019-09-21",3778012800,17.78
"2019-09-22",3778099200,19.06
"2019-09-23",3778185600,22.67
"2019-09-24",3778272000,23.39
"2019-09-25",3778358400,21.11
"2019-09-26",3778444800,25.22
"2019-09-27",3778531200,26.5
"2019-09-28",3778617600,27
"2019-09-29",3778704000,26.28
"2019-09-30",3778790400,23.33
"2019-10-01",3778876800,26.17
"2019-10-02",3778963200,27.61
"2019-10-03",3779049600,27.83
"2019-10-04",3779136000,27.22
"2019-10-05",3779222400,24.67
"2019-10-06",3779308800,20.56
"2019-10-07",3779395200,21.67
"2019-10-08",3779481600,20.33
"2019-10-09",3779568000,20.67
"2019-10-10",3779654400,17.39
"2019-10-11",3779740800,16.28
